userId,UTag,TUTag,TagU,MonthU
77967,0.00005116,0.0003,0.00002588,0.1083
77968,0.0009210,0.0225,0.0008281,0.1026
61585,0.0001023,0.0152,0.0002846,0.1083
12436,0.0001535,0.0002,0.00007763,0.09322
61589,0.0001535,0.0059,0.0001294,0.08426
45208,0.0007163,0.0288,0.0005175,0.09322
94362,0.00005116,0.0283,0.00002588,0.1026
110749,0.0001023,0.0003,0.00005175,0.07249
77983,0.00005116,0.0355,0.0001035,0.1083
61599,0.005372,0.023,0.006004,0.09322
61600,0.0002558,0.0212,0.0001811,0.05858
110754,0.0001023,0.0004,0.00005175,0.08340
127138,0.05270,0.0004,0.0005175,0.09322
61603,0.00005116,0.0281,0.00002588,0.09322
61604,0.00005116,0.0214,0.00002588,0.08876
45225,0.0001023,0.0224,0.00007763,0.1026
94377,0.0001535,0.0333,0.0001553,0.1026
28843,0.00005116,0.0045,0.00002588,0.08876
77999,0.01213,0.0091,0.01555,0.09322
127152,0.001177,0.0253,0.002303,0.08876
110769,0.00005116,0.0438,0.00002588,0.05858
127154,0.0004093,0.0179,0.0002070,0.07063
110772,0.0007675,0.0306,0.0005434,0.09322
45237,0.002916,0.0146,0.002303,0.07249
110773,0.0005628,0.0298,0.0009057,0.08426
12471,0.00005116,0.1022,0.00002588,0.08340
61627,0.00005116,0.0006,0.00002588,0.07249
28860,0.0002047,0.0186,0.0002588,0.09322
12479,0.00005116,0.0833,0.00002588,0.07063
45252,0.0007675,0.0321,0.0006469,0.07195
94405,0.00005116,0.0765,0.00002588,0.08426
12486,0.00005116,0.0199,0.0001035,0.09017
12488,0.00005116,0.0257,0.00007763,0.07249
127176,0.004247,0.0192,0.003597,0.09322
110794,0.0002047,0.015,0.0002070,0.09322
94410,0.0007163,0.0079,0.001009,0.07195
45269,0.00005116,0.0343,0.0001035,0.07565
28886,0.00005116,0.0296,0.00007763,0.09322
78040,0.0001535,0.0087,0.0001811,0.09322
61660,0.00005116,0.0001,0.00002588,0.07249
78057,0.003019,0.009,0.0004140,0.09017
28906,0.02272,0.0086,0.03527,0.09322
61675,0.0001535,0.0447,0.00007763,0.1026
94442,0.00005116,0.0227,0.00005175,0.07063
61678,0.0001535,0.0357,0.0001811,0.09322
45298,0.003479,0.0194,0.003933,0.09017
12531,0.0001023,0.0134,0.00005175,0.1026
78068,0.0007163,0.0239,0.001760,0.09017
12533,0.002251,0.0218,0.002872,0.07195
110838,0.0002558,0.0326,0.0001294,0.07063
28916,0.001740,0.0105,0.001190,0.09322
94453,0.0002047,0.0293,0.0003105,0.05858
127226,0.00005116,0.0073,0.00002588,0.07063
127229,0.0001023,0.0193,0.0001035,0.05858
94462,0.00005116,0.056,0.00002588,0.09322
110847,0.005065,0.0091,0.0001811,0.08426
45312,0.00005116,0.0665,0.00002588,0.07063
94464,0.00005116,0.0003,0.00002588,0.07249
12550,0.00005116,0.0055,0.00002588,0.08876
127239,0.0001535,0.0221,0.00007763,0.08340
28945,0.0001023,0.0499,0.0001294,0.09017
110866,0.0008186,0.0323,0.0005693,0.07249
110868,0.0001023,0.0844,0.00005175,0.08340
127256,0.003786,0.0236,0.0006469,0.07063
12569,0.00005116,0.0109,0.00002588,0.09017
78111,0.0001023,0.0004,0.00005175,0.09017
45346,0.002405,0.023,0.002821,0.1083
28969,0.00005116,0.0003,0.0001294,0.1026
110906,0.00005116,0.0096,0.00005175,0.09017
45371,0.00005116,0.0765,0.00002588,0.1083
61755,0.00005116,0.0268,0.0001553,0.07063
12611,0.0001535,0.0155,0.00007763,0.1083
45386,0.00005116,0.0401,0.00007763,0.09322
45389,0.0002047,0.0125,0.0004399,0.09017
94541,0.0001535,0.0106,0.00007763,0.09322
45392,0.00005116,0.0764,0.00005175,0.07195
12628,0.0001023,0.0008,0.00002588,0.08340
45400,0.0001023,0.0604,0.00005175,0.07195
12638,0.00005116,0.0449,0.00007763,0.1026
110947,0.0007163,0.0086,0.0001553,0.08426
110951,0.0009210,0.0408,0.0003882,0.07195
12649,0.0009210,0.0175,0.0006728,0.09322
29037,0.007061,0.0064,0.002407,0.09322
29038,0.0001023,0.0331,0.00005175,0.07249
127341,0.00005116,0.0021,0.00002588,0.07195
110960,0.0004093,0.0002,0.0002070,0.09322
29040,0.0003581,0.0173,0.0004658,0.09017
127342,0.001023,0.0117,0.002148,0.09322
94583,0.003274,0.0191,0.002769,0.09322
94591,0.0001023,0.0089,0.0001553,0.09322
78208,0.00005116,0.0046,0.00002588,0.09017
45440,0.00005116,0.1095,0.00002588,0.05858
45442,0.00005116,0.0044,0.00002588,0.08340
110977,0.0002047,0.0413,0.0003105,0.08340
110979,0.0001535,0.0037,0.0001035,0.07565
29056,0.00005116,0.0012,0.00002588,0.07249
61824,0.0001535,0.0046,0.00002588,0.08426
78215,0.00005116,0.0083,0.00002588,0.08876
94594,0.00005116,0.0271,0.00005175,0.07249
94598,0.0003070,0.0394,0.0002070,0.07249
29062,0.00005116,0.0471,0.00002588,0.09017
29063,0.00005116,0.0136,0.0001294,0.1026
127366,0.0001535,0.0153,0.0001294,0.07249
61837,0.00005116,0.0027,0.00002588,0.08876
78223,0.002098,0.0175,0.002251,0.1026
110991,0.02574,0.019,0.0008798,0.07195
29072,0.00005116,0.0035,0.00002588,0.1083
78226,0.00005116,0.0358,0.0001811,0.1083
12691,0.00005116,0.0335,0.00002588,0.08876
61843,0.0001023,0.0592,0.0002846,0.07565
45461,0.0003581,0.0232,0.0007246,0.09322
127379,0.00005116,0.0004,0.00002588,0.07195
78232,0.0002047,0.009,0.0001811,0.09017
45466,0.0001535,0.0021,0.00005175,0.07195
12702,0.00005116,0.0024,0.00007763,0.1083
78239,0.00005116,0.0014,0.00002588,0.09322
45476,0.00005116,0.0777,0.00002588,0.08876
94628,0.0002558,0.0006,0.0001294,0.09322
94630,0.0008698,0.0125,0.0006469,0.07249
29096,0.0002047,0.0255,0.0002846,0.09322
61866,0.00005116,0.0228,0.00002588,0.08340
78253,0.00005116,0.0205,0.00007763,0.09322
61871,0.0005628,0.0328,0.0008539,0.1026
12721,0.0001535,0.0597,0.00007763,0.07063
12723,0.00005116,0.0338,0.00007763,0.07195
78259,0.00005116,0.006,0.00002588,0.08876
45493,0.0009210,0.0277,0.0009575,0.08340
45494,0.004554,0.0155,0.002510,0.07249
127414,0.0001535,0.0099,0.0001811,0.1026
45497,0.00005116,0.0001,0.00002588,0.09322
94649,0.00005116,0.0041,0.00002588,0.08340
94650,0.00005116,0.0486,0.00002588,0.07249
111036,0.00005116,0.0224,0.00002588,0.07063
29115,0.009005,0.0112,0.01170,0.09322
111039,0.0001023,0.0118,0.0001811,0.1026
78274,0.0002558,0.0312,0.0001294,0.07565
29122,0.0007163,0.0485,0.0004399,0.1083
29123,0.0001023,0.0388,0.0002846,0.08426
78277,0.00005116,0.001,0.00002588,0.07565
45510,0.0001023,0.0239,0.00005175,0.09322
12743,0.00005116,0.0256,0.00002588,0.05858
111050,0.0001023,0.0126,0.0003882,0.1083
78285,0.0002047,0.0201,0.0003882,0.07565
29133,0.0001023,0.0033,0.00005175,0.08426
61902,0.0001023,0.0008,0.0001035,0.1083
78289,0.0004093,0.0284,0.0008798,0.09017
94676,0.0001535,0.006,0.00007763,0.1026
12758,0.0003070,0.0125,0.0001553,0.1026
111067,0.0003581,0.0418,0.0008022,0.05858
127453,0.0004605,0.0172,0.0003364,0.07195
78302,0.0001023,0.0033,0.0001294,0.08340
45537,0.00005116,0.0003,0.00002588,0.08876
61923,0.00005116,0.1022,0.00005175,0.09017
45540,0.00005116,0.0151,0.00005175,0.07195
78311,0.0002047,0.0465,0.0001811,0.05858
127464,0.00005116,0.0011,0.00005175,0.09017
45545,0.0001023,0.01,0.0001811,0.07195
12778,0.01438,0.0115,0.001061,0.09322
61929,0.002200,0.0192,0.005538,0.09322
94700,0.0002558,0.019,0.0002846,0.08426
12781,0.00005116,0.0003,0.00005175,0.09322
127468,0.00005116,0.0001,0.00002588,0.09017
12783,0.0001535,0.0194,0.0001811,0.09322
127469,0.005423,0.0202,0.006676,0.07195
94704,0.0001023,0.0284,0.00005175,0.07249
61940,0.00005116,0.0151,0.00002588,0.09322
127477,0.0003070,0.0472,0.0003623,0.09322
111095,0.00005116,0.0015,0.00002588,0.1026
12792,0.0001023,0.0158,0.0003105,0.07063
12793,0.0007675,0.0275,0.0003623,0.09322
61943,0.0002558,0.0317,0.0004658,0.09017
61951,0.00005116,0.0033,0.00007763,0.08340
94720,0.00005116,0.0021,0.00005175,0.09017
127489,0.008289,0.0161,0.007479,0.07195
111109,0.0001023,0.0012,0.00005175,0.05858
94728,0.0001023,0.0001,0.00005175,0.08340
12811,0.0001023,0.0222,0.00005175,0.08876
127501,0.00005116,0.0388,0.00007763,0.07565
94736,0.0001023,0.0383,0.0001553,0.1026
78354,0.0009721,0.0418,0.0006728,0.1026
78356,0.00005116,0.0069,0.00002588,0.07195
12823,0.0003581,0.0177,0.0004917,0.07063
127511,0.0003070,0.0121,0.0001035,0.05858
127513,0.00005116,0.0012,0.00002588,0.09017
78362,0.008749,0.0103,0.0002329,0.09322
61981,0.0002047,0.0346,0.0003105,0.05858
29214,0.0001535,0.0006,0.00007763,0.09017
111135,0.0001023,0.0106,0.0001811,0.09322
29217,0.0001535,0.0245,0.0002329,0.1026
111139,0.0006140,0.0006,0.0003364,0.09322
78372,0.0005116,0.0248,0.0001035,0.07195
111143,0.0004093,0.0643,0.0001811,0.08876
127531,0.002200,0.0189,0.002639,0.1083
111152,0.00005116,0.0015,0.00002588,0.08426
127536,0.0008186,0.0517,0.0005952,0.1026
12851,0.00005116,0.0019,0.00002588,0.08340
45619,0.01571,0.0007,0.0003105,0.09322
111155,0.003940,0.0267,0.0007246,0.09017
29235,0.0001023,0.018,0.0002588,0.07249
62003,0.001177,0.0317,0.002251,0.1026
127542,0.00005116,0.0024,0.00002588,0.07249
78397,0.0001023,0.0035,0.00005175,0.07249
127551,0.00005116,0.0065,0.00007763,0.05858
94789,0.00005116,0.0024,0.00002588,0.09322
111174,0.00005116,0.0801,0.00002588,0.1083
29255,0.00005116,0.0001,0.00002588,0.08340
45643,0.0001023,0.0165,0.00005175,0.1026
78411,0.0002047,0.0362,0.0004399,0.09017
29261,0.0001023,0.0314,0.0003623,0.07249
12882,0.0001535,0.0154,0.00007763,0.1083
94802,0.0001535,0.0019,0.0001035,0.09322
111189,0.00005116,0.0163,0.00002588,0.07063
78424,0.0001023,0.0002,0.00005175,0.09017
62040,0.0001535,0.0168,0.0002070,0.08426
45662,0.00005116,0.0032,0.00002588,0.09322
62046,0.0005628,0.0311,0.0009057,0.07063
45666,0.00005116,0.0187,0.00002588,0.09322
111202,0.004400,0.0203,0.004218,0.09322
62051,0.00005116,0.0199,0.00002588,0.09017
45669,0.00005116,0.0088,0.00002588,0.07565
111205,0.0001023,0.0082,0.00007763,0.09017
111206,0.0001535,0.0091,0.0002070,0.08876
29284,0.0001023,0.0471,0.0002070,0.1083
94823,0.00005116,0.0013,0.00002588,0.08876
94824,0.00005116,0.007,0.00002588,0.07195
29289,0.0001023,0.0001,0.00005175,0.08426
45677,0.00005116,0.0001,0.00002588,0.08876
45681,0.00005116,0.0238,0.00002588,0.07249
29310,0.0001023,0.0022,0.0001553,0.1026
78463,0.0002558,0.0259,0.0003364,0.09017
111231,0.003172,0.0203,0.002872,0.09322
62080,0.00005116,0.0032,0.00002588,0.09017
12930,0.00005116,0.001,0.00002588,0.07195
29317,0.0001023,0.0091,0.00005175,0.1083
94855,0.001535,0.0215,0.002484,0.07249
45705,0.00005116,0.0072,0.00002588,0.07195
45706,0.00005116,0.0022,0.00002588,0.08426
78473,0.0001023,0.0066,0.0001035,0.07249
127626,0.0001023,0.0003,0.00005175,0.05858
45709,0.0001023,0.01,0.00005175,0.1026
62091,0.00005116,0.0032,0.00002588,0.09017
111249,0.00005116,0.0108,0.00002588,0.07565
94866,0.00005116,0.0048,0.0001035,0.07063
12947,0.0008186,0.02,0.0006728,0.08340
78484,0.00005116,0.0001,0.00002588,0.1083
29334,0.0001535,0.0002,0.00007763,0.1026
45723,0.00005116,0.0524,0.00002588,0.07249
127645,0.005116,0.0148,0.009212,0.07249
12958,0.0006651,0.0082,0.0002588,0.1026
62111,0.0001023,0.0004,0.00005175,0.09017
127647,0.0001023,0.004,0.00005175,0.09017
45729,0.0001535,0.0241,0.00007763,0.08426
78497,0.0001535,0.0293,0.00007763,0.1026
78499,0.001126,0.0425,0.0004917,0.07249
111266,0.0002047,0.0206,0.0001035,0.1026
78501,0.00005116,0.0457,0.00007763,0.08876
62113,0.00005116,0.0178,0.00007763,0.1026
94883,0.0002558,0.0278,0.00002588,0.07249
12969,0.00005116,0.0168,0.00005175,0.09017
29354,0.00005116,0.012,0.0001035,0.09322
94890,0.003121,0.0139,0.0006211,0.09322
94891,0.0001023,0.0266,0.0001553,0.09322
94893,0.0001023,0.0122,0.0005952,0.08340
78512,0.00005116,0.0219,0.00007763,0.09322
78521,0.0003581,0.0231,0.0003105,0.07565
127673,0.0002558,0.0072,0.0001553,0.09017
29370,0.0002047,0.0366,0.0001294,0.08340
94909,0.00005116,0.0369,0.00007763,0.1026
62142,0.001791,0.0114,0.001553,0.07195
45760,0.0001023,0.0488,0.0001294,0.07565
62145,0.00005116,0.0563,0.00002588,0.09322
29378,0.0001535,0.0105,0.00007763,0.08426
127683,0.002149,0.011,0.001164,0.09017
12998,0.00005116,0.0001,0.00002588,0.09322
12999,0.001126,0.0151,0.0005434,0.07195
127689,0.001740,0.0186,0.003028,0.09322
94932,0.00005116,0.0076,0.00002588,0.07565
13013,0.0001535,0.005,0.0003623,0.09322
29399,0.00005116,0.0017,0.00002588,0.07249
111321,0.0001023,0.0009,0.00005175,0.1026
13023,0.00005116,0.0196,0.00002588,0.07063
45794,0.00005116,0.0001,0.00002588,0.07565
78564,0.003070,0.0115,0.004632,0.09322
127719,0.04431,0.0124,0.01299,0.09322
127722,0.00005116,0.0019,0.00002588,0.08340
78572,0.0001023,0.0296,0.00005175,0.09017
62190,0.0001023,0.018,0.0001553,0.1026
62191,0.0001535,0.0391,0.00007763,0.05858
45811,0.0002047,0.0055,0.0001035,0.1026
94970,0.00005116,0.0318,0.00002588,0.09322
78587,0.00005116,0.0179,0.00007763,0.08340
78592,0.00005116,0.0092,0.00005175,0.1026
78594,0.004758,0.002,0.0003882,0.07195
13060,0.0006651,0.0336,0.0009316,0.08426
127750,0.0001023,0.0217,0.00005175,0.07565
13064,0.00005116,0.1022,0.00002588,0.09322
13065,0.00005116,0.021,0.00007763,0.07195
111368,0.00005116,0.0008,0.00002588,0.1026
62217,0.0001535,0.0006,0.00005175,0.1083
111372,0.0003581,0.0574,0.0001811,0.05858
62218,0.0001023,0.0029,0.00005175,0.09322
94985,0.00005116,0.0009,0.00002588,0.1083
127759,0.0001535,0.0095,0.0001811,0.1026
127765,0.0001023,0.0391,0.00005175,0.1026
29464,0.001637,0.025,0.0007504,0.07195
62233,0.0001023,0.0294,0.00007763,0.05858
111386,0.0001023,0.0002,0.00007763,0.1026
45854,0.0004605,0.0003,0.0002846,0.08426
29470,0.0001023,0.0441,0.0001035,0.1083
127776,0.0001535,0.0089,0.0001811,0.1026
29474,0.0001535,0.0502,0.0004399,0.09322
45861,0.00005116,0.0346,0.00005175,0.09017
78635,0.00005116,0.0541,0.00002588,0.08876
45874,0.0001023,0.0032,0.00005175,0.1026
127795,0.0003070,0.0535,0.0001553,0.07565
95030,0.0002047,0.0402,0.0002070,0.05858
111416,0.0001535,0.044,0.0002070,0.08340
95034,0.00005116,0.0003,0.00002588,0.08876
13117,0.00005116,0.0119,0.00002588,0.05858
78659,0.0001023,0.0487,0.0001294,0.07565
13128,0.0001535,0.0277,0.00007763,0.08426
29512,0.0002047,0.0076,0.0001553,0.07565
29514,0.0007163,0.0135,0.0007246,0.08426
13134,0.00005116,0.0042,0.00007763,0.09017
45904,0.00005116,0.0408,0.00007763,0.08426
62289,0.0009721,0.0495,0.0005952,0.08876
78674,0.00005116,0.0114,0.00002588,0.07195
95067,0.01898,0.0105,0.004296,0.09322
111452,0.0001023,0.0494,0.00005175,0.07249
95068,0.00005116,0.0203,0.00002588,0.07249
127836,0.00005116,0.0006,0.00002588,0.07565
95070,0.00005116,0.0158,0.00002588,0.09322
127842,0.0008698,0.0208,0.001915,0.07249
111460,0.00005116,0.0635,0.0001811,0.07565
62308,0.00005116,0.0072,0.00002588,0.1083
29543,0.0001535,0.0025,0.00007763,0.09322
45928,0.07787,0.012,0.003002,0.09322
78696,0.00005116,0.0001,0.00002588,0.09017
127848,0.0008698,0.0292,0.001009,0.08876
62314,0.002149,0.0206,0.003907,0.09322
29548,0.0001535,0.0096,0.0001294,0.09017
78701,0.00005116,0.0144,0.00007763,0.09322
111472,0.0001023,0.0197,0.00005175,0.05858
111473,0.00005116,0.0631,0.00007763,0.09322
45939,0.0002047,0.0376,0.00007763,0.08426
62325,0.00005116,0.0769,0.00002588,0.08340
29561,0.0002558,0.0279,0.0001035,0.1026
95104,0.0001023,0.0104,0.0001553,0.09322
78724,0.0002558,0.0303,0.0005434,0.08876
62340,0.002712,0.0195,0.003752,0.09322
111494,0.0001023,0.0162,0.00005175,0.07195
62341,0.00005116,0.0563,0.00002588,0.09322
62342,0.0001023,0.0419,0.00005175,0.09322
95112,0.00005116,0.0138,0.00002588,0.05858
45962,0.0001023,0.0007,0.00005175,0.07063
62348,0.00005116,0.0014,0.0002846,0.1026
111501,0.0007675,0.0132,0.0007246,0.07195
45970,0.0001023,0.0001,0.00005175,0.1026
45971,0.00005116,0.0021,0.00002588,0.07565
45972,0.00005116,0.0117,0.00002588,0.08876
78740,0.0007163,0.0059,0.0004399,0.09322
45974,0.003479,0.0077,0.003261,0.09322
127890,0.003479,0.0179,0.003778,0.09322
29589,0.0001023,0.0002,0.00005175,0.1026
45977,0.0003070,0.0285,0.0004658,0.09322
13212,0.0002047,0.0514,0.0002329,0.05858
127901,0.0001535,0.0399,0.0001035,0.09017
13215,0.0001535,0.035,0.0002329,0.1026
45983,0.00005116,0.0005,0.00002588,0.1026
62368,0.00005116,0.0067,0.00002588,0.1083
62372,0.00005116,0.0003,0.00002588,0.09322
78759,0.00005116,0.0666,0.00007763,0.1083
62375,0.0007163,0.0263,0.0003105,0.09322
95147,0.001688,0.0036,0.0006987,0.09322
13228,0.001074,0.0101,0.0001035,0.07249
127915,0.00005116,0.0001,0.00002588,0.09322
127918,0.0002558,0.0505,0.0001035,0.07195
62387,0.00005116,0.0046,0.00002588,0.09322
111541,0.0001535,0.0224,0.00002588,0.09322
78774,0.0001535,0.031,0.0001035,0.09322
95159,0.00005116,0.0644,0.00002588,0.08876
62393,0.0001023,0.0518,0.0002329,0.07249
95161,0.00005116,0.0199,0.00002588,0.09322
62396,0.0002047,0.0297,0.0001294,0.1026
78781,0.00005116,0.029,0.00002588,0.08426
29631,0.00005116,0.0002,0.00005175,0.09017
46021,0.0001023,0.0029,0.00002588,0.1083
13268,0.0001535,0.0338,0.0001294,0.09322
111572,0.00005116,0.0118,0.00002588,0.08340
127959,0.0003581,0.0004,0.0001035,0.08426
29656,0.0001023,0.0029,0.00002588,0.1026
111577,0.0001535,0.0477,0.00007763,0.05858
127969,0.0002558,0.0159,0.0004140,0.07249
13285,0.004400,0.0092,0.003468,0.09322
46054,0.00005116,0.0201,0.00002588,0.07063
78821,0.004554,0.0152,0.002821,0.09322
95207,0.00005116,0.0323,0.00002588,0.1083
95215,0.0009721,0.0183,0.0008539,0.08426
95216,0.0009721,0.0203,0.0002588,0.1083
13297,0.0001535,0.0059,0.00005175,0.07249
127985,0.00005116,0.0067,0.00002588,0.07063
95219,0.00005116,0.0341,0.00002588,0.07249
46069,0.0001535,0.0114,0.0001035,0.09017
13304,0.0001023,0.0001,0.00005175,0.1026
46072,0.004707,0.0167,0.003649,0.09017
29690,0.00005116,0.0004,0.00002588,0.07063
111611,0.0001023,0.0059,0.00002588,0.1083
13310,0.00005116,0.0004,0.00002588,0.08340
95232,0.0001023,0.0159,0.00007763,0.07249
128001,0.0004093,0.05,0.0005693,0.07249
13318,0.0001023,0.0204,0.00005175,0.08426
46091,0.0001023,0.0313,0.00002588,0.1026
78860,0.00005116,0.0532,0.00002588,0.09017
13325,0.00005116,0.0001,0.00002588,0.07249
46093,0.001688,0.0119,0.0007504,0.07565
46095,0.00005116,0.0147,0.00007763,0.1026
46104,0.00005116,0.0009,0.00002588,0.07565
13340,0.0002558,0.0001,0.0001553,0.07063
62492,0.00005116,0.0069,0.00002588,0.09017
128033,0.00005116,0.0258,0.00002588,0.07195
111650,0.0001023,0.0002,0.00005175,0.1026
13351,0.00005116,0.0001,0.00002588,0.09322
111657,0.004554,0.0155,0.004218,0.09322
62505,0.0003581,0.0144,0.0001811,0.09017
95273,0.0002047,0.027,0.0004917,0.07195
111660,0.00005116,0.0044,0.00002588,0.08876
46125,0.0001023,0.0297,0.0001294,0.09322
128045,0.001177,0.0221,0.001863,0.08876
95283,0.0001535,0.025,0.0004658,0.1083
29750,0.0001535,0.0145,0.00007763,0.09017
111671,0.0001023,0.0076,0.00007763,0.07195
46136,0.00005116,0.002,0.00005175,0.1026
95288,0.0002558,0.0018,0.00007763,0.09322
95290,0.00005116,0.0206,0.00002588,0.09017
46139,0.00005116,0.0622,0.00007763,0.09322
78908,0.00005116,0.0032,0.00002588,0.05858
62528,0.00005116,0.0004,0.00002588,0.08426
13380,0.0003070,0.0118,0.0001553,0.08876
78917,0.006140,0.0156,0.007168,0.09322
95303,0.0002047,0.0503,0.0001294,0.08426
46153,0.0002047,0.0217,0.0002588,0.07195
128079,0.0001023,0.0279,0.00005175,0.07195
111703,0.0001535,0.0171,0.0002329,0.09322
78937,0.0001023,0.0171,0.00005175,0.09322
78939,0.0001535,0.0241,0.00007763,0.08876
78940,0.002302,0.0101,0.002432,0.07249
95327,0.0009721,0.0061,0.0004917,0.09322
78945,0.00005116,0.0199,0.00007763,0.1026
29796,0.0001535,0.0293,0.0001035,0.08340
95335,0.00005116,0.0005,0.00002588,0.1026
62569,0.0002558,0.0216,0.00007763,0.09322
62570,0.00005116,0.0012,0.00002588,0.09322
62571,0.00005116,0.0003,0.00002588,0.07063
46188,0.00005116,0.0004,0.00002588,0.05858
78957,0.002302,0.0223,0.0009316,0.07249
46190,0.00005116,0.0009,0.00002588,0.1026
78959,0.0002558,0.0002,0.0001553,0.09322
111724,0.0002558,0.0231,0.0001811,0.1026
111726,0.0002558,0.0469,0.0003105,0.09017
128111,0.00005116,0.0458,0.00002588,0.09017
29808,0.0003070,0.0252,0.0002329,0.07195
62579,0.0001023,0.0184,0.00005175,0.07565
46198,0.0006140,0.0028,0.0003882,0.07063
13431,0.0002047,0.0127,0.0002070,0.05858
46201,0.0002047,0.0217,0.0002070,0.09322
95353,0.001279,0.0429,0.0004399,0.07565
95365,0.0003070,0.0114,0.0001035,0.09017
111751,0.0002558,0.017,0.0001811,0.05858
29831,0.004247,0.0297,0.0006728,0.1083
62614,0.00005116,0.0001,0.00002588,0.07195
46231,0.0001535,0.0246,0.0001811,0.07195
95387,0.00005116,0.0003,0.00002588,0.07249
111772,0.00005116,0.0009,0.00002588,0.09017
46239,0.0003581,0.0244,0.0007246,0.09322
46242,0.002251,0.028,0.0006211,0.05858
128162,0.00005116,0.0092,0.00002588,0.07565
13476,0.00005116,0.0008,0.00007763,0.08340
128163,0.0001023,0.0056,0.00005175,0.09322
62632,0.00005116,0.0107,0.00005175,0.09322
62633,0.0003070,0.0201,0.0004917,0.09322
29872,0.0007163,0.0446,0.0004140,0.05858
29877,0.00005116,0.0003,0.00002588,0.1083
13494,0.0005628,0.0035,0.001035,0.09322
111798,0.0008698,0.0167,0.002018,0.09322
128184,0.0002047,0.0353,0.0001294,0.09322
46265,0.00005116,0.0247,0.00007763,0.1026
95417,0.00005116,0.0004,0.00002588,0.08426
13500,0.001944,0.0217,0.003054,0.09322
95420,0.0006651,0.0264,0.001139,0.09322
128188,0.00005116,0.0422,0.00007763,0.07565
79039,0.00005116,0.0119,0.00002588,0.09017
62656,0.001433,0.0003,0.0009057,0.1026
29889,0.0001023,0.0346,0.0002329,0.1083
29893,0.00005116,0.0014,0.00002588,0.09017
46281,0.00005116,0.0728,0.00002588,0.08340
95436,0.00005116,0.0619,0.00002588,0.07565
79054,0.001893,0.0285,0.002044,0.07565
46290,0.0001023,0.0257,0.00005175,0.09322
111827,0.001484,0.0155,0.0003882,0.09322
13525,0.00005116,0.0465,0.00002588,0.08426
95446,0.00005116,0.0358,0.00005175,0.05858
128214,0.0001023,0.0057,0.0001294,0.09322
95448,0.00005116,0.0029,0.00002588,0.08876
95449,0.0001023,0.0169,0.0002846,0.08426
128216,0.0005116,0.0506,0.0002329,0.1026
95451,0.00005116,0.0308,0.00007763,0.09322
111836,0.00005116,0.0072,0.00002588,0.07195
128218,0.0001535,0.031,0.0003364,0.1083
128220,0.0003070,0.0242,0.00005175,0.08340
29918,0.006344,0.0138,0.005719,0.1026
128224,0.007521,0.019,0.001216,0.09322
111841,0.001330,0.0467,0.0008798,0.08340
79074,0.0001535,0.0298,0.0002070,0.09322
29921,0.0001023,0.0351,0.00005175,0.09322
13543,0.0001023,0.0003,0.00002588,0.07195
128233,0.00005116,0.0144,0.00007763,0.1026
62700,0.0002047,0.0084,0.0001811,0.09017
128236,0.00005116,0.0005,0.00002588,0.1026
79091,0.00005116,0.0158,0.0001294,0.07195
62710,0.00005116,0.0455,0.00002588,0.09322
79095,0.0006651,0.0375,0.0008798,0.07063
46328,0.0003581,0.0138,0.0006469,0.07565
46329,0.0001535,0.0021,0.00005175,0.1083
111865,0.0003070,0.0447,0.0002329,0.08340
62714,0.0006651,0.0202,0.0006469,0.07063
128250,0.001893,0.025,0.002329,0.09322
13565,0.0001535,0.0326,0.00007763,0.07063
62716,0.0005116,0.0289,0.0009833,0.1026
79107,0.0002558,0.0155,0.0006728,0.09017
62725,0.00005116,0.0097,0.00002588,0.08340
13575,0.0001535,0.0372,0.00007763,0.07195
128263,0.00005116,0.0196,0.00002588,0.08340
62730,0.001074,0.0105,0.001061,0.09322
128267,0.00005116,0.0038,0.00002588,0.09017
62732,0.0001023,0.0003,0.00005175,0.09322
95501,0.00005116,0.0038,0.00002588,0.07565
111886,0.0006651,0.0253,0.001087,0.07063
111887,0.00005116,0.0144,0.00002588,0.08876
79122,0.0006651,0.0104,0.0004140,0.09322
95509,0.00005116,0.0153,0.00005175,0.08426
128283,0.00005116,0.0001,0.00002588,0.07195
128285,0.001791,0.0131,0.001371,0.09322
128287,0.0001535,0.0099,0.00005175,0.07063
95524,0.0001023,0.0056,0.00005175,0.05858
62757,0.003991,0.0362,0.001553,0.1026
128295,0.0005116,0.0129,0.0006469,0.09322
95528,0.00005116,0.0021,0.00002588,0.09017
95530,0.00005116,0.0407,0.00007763,0.07565
128299,0.001228,0.0179,0.0005952,0.09322
128301,0.0001023,0.0109,0.0001553,0.09322
95536,0.0001023,0.0011,0.00007763,0.07195
128305,0.00005116,0.0032,0.00007763,0.1026
46391,0.0002047,0.0138,0.0001811,0.09017
13624,0.0001023,0.0206,0.00005175,0.1026
46392,0.0004605,0.0057,0.0003105,0.1026
62778,0.0001023,0.0261,0.00005175,0.09322
46396,0.00005116,0.0076,0.00007763,0.1026
111933,0.003326,0.0048,0.002795,0.09322
79167,0.01340,0.0115,0.01752,0.09322
79168,0.00005116,0.0632,0.0001553,0.1083
111937,0.00005116,0.0003,0.00002588,0.05858
95552,0.007061,0.018,0.003933,0.09322
46403,0.00005116,0.0178,0.0001553,0.07195
128323,0.001791,0.0266,0.001786,0.09322
95560,0.0001023,0.0265,0.0001294,0.1026
128329,0.00005116,0.1037,0.00002588,0.08426
